name,brand,category,address,lat,lng,phone
롯데쇼핑(주) 롯데슈퍼문산가맹점,롯데슈퍼,HYPERMARKET,경상남도 진주시 문산읍 월아산로 1080,35.16422263,128.16543945,055-761-4977
(주)이마트 진주점,,HYPERMARKET,경상남도 진주시 진양호로 477-0,35.18851657,128.07959313,055-749-1234
(주)지에스리테일 진주신안점,,HYPERMARKET,경상남도 진주시 진양호로 302,35.17696540,128.06777757,02-2006-3059
(주)이마트  동인천점,,HYPERMARKET,인천광역시 중구 인중로 134,37.46378565,126.63055735,032-451-1053
(주)동보올리브백화점,,HYPERMARKET,인천광역시 남동구 남동대로 880,37.45814987,126.71093653,032 434 1234
홈플러스(주) 간석점,홈플러스,HYPERMARKET,인천광역시 남동구 경원대로 971 (간석동,37.46674846,126.69108748,032 870 8124
홈플러스(주) 인천논현점,홈플러스,HYPERMARKET,인천광역시 남동구 청능대로 596,37.39773157,126.72767698,032 455 8121
GS더프레시 만수점,,HYPERMARKET,인천광역시 남동구 만수로50번길 53 (만수동,37.45623376,126.73839076,032 461 3417
홈플러스(주)익스프레스 구월점,홈플러스,HYPERMARKET,인천광역시 남동구 구월남로 198,37.44980156,126.71355189,032 463 8547
롯데쇼핑(주)롯데마트부평점,롯데마트,HYPERMARKET,인천광역시 부평구 마장로 296,37.50218986,126.70618326,032 509 2500
롯데백화점 부평점,,HYPERMARKET,인천광역시 부평구 부평문화로 35 (부평동,37.49058408,126.72152379,0324522812
롯데쇼핑(주)롯데마트 삼산점,롯데마트,HYPERMARKET,인천광역시 부평구 길주로 623 (삼산동,37.50508154,126.73412366,032-363-2500
롯데쇼핑(주)롯데마트삼산점,롯데마트,HYPERMARKET,인천광역시 부평구 길주로 623,37.50508154,126.73412366,363-2500
(주)이랜드리테일,,HYPERMARKET,인천광역시 부평구 산곡동 311번지,37.48781020,126.71222408,3635407
홈플러스 익스프레스 부개역점,홈플러스,HYPERMARKET,인천광역시 부평구 부일로 87,37.48619523,126.74175465,032-521-8545
롯데쇼핑(주)롯데마트 부평역점,롯데마트,HYPERMARKET,인천광역시 부평구 광장로 16-0,37.48687266,126.72476331,454-2520
롯데쇼핑(주)롯데마트 부평점,롯데마트,HYPERMARKET,인천광역시 부평구 마장로 296-0 (산곡동,37.50218986,126.70618326,509-2524
홈플러스(주) 인하점,홈플러스,HYPERMARKET,인천광역시 남구 소성로 6,37.44487796,126.65284561,032-763-2080
롯데쇼핑(주)인천점,,HYPERMARKET,인천광역시 미추홀구 연남로 35,37.43860890,126.70340399,032-728-2221
홈플러스(주)익스프레스 주안점,홈플러스,HYPERMARKET,인천광역시 미추홀구 석산로 42 (주안동,37.45858924,126.69872444,032-441-8546
GS THE FRESH 학익점,,HYPERMARKET,인천광역시 미추홀구 소성로 146,37.43944581,126.66630162,032-874-1476
홈플러스 익스프레스 부개점,홈플러스,HYPERMARKET,인천광역시 부평구 부개로 73,37.50146847,126.74175448,032-330-8545
롯데쇼핑(주)롯데슈퍼 인하대점,롯데슈퍼,HYPERMARKET,인천광역시 남구 인하로 107,37.44768745,126.66223577,872-5601
홈플러스 익스프레스 인천학익점,홈플러스,HYPERMARKET,인천광역시 남구 매소홀로488번길 6-32,37.43608806,126.67725348,032-873-8561
부평민자역사지하매장,,HYPERMARKET,인천광역시 부평구 부평동 738번지,37.48687266,126.72476331,032 5150151
롯데쇼핑(주)롯데마트부평역점,롯데마트,HYPERMARKET,인천광역시 부평구 광장로 16,37.48687266,126.72476331,032 5062500
(주)이마트 부평점,,HYPERMARKET,인천광역시 부평구 갈산동,37.51390733,126.72791140,032 5001052
(주) 이마트 광명소하점,,HYPERMARKET,경기도 광명시 소하로 97,37.44380270,126.88664454,02-6918-1234
코스트코 홀세일 광명점,코스트코,HYPERMARKET,경기도 광명시 일직로 40 (일직동,37.41790381,126.88854127,02-2083-3723
(주)이마트 안산고잔점,,HYPERMARKET,경기도 안산시 단원구 원포공원1로 46-0,37.30036422,126.81401871,0315991051
롯데쇼핑(주)롯데마트안산점,롯데마트,HYPERMARKET,경기도 안산시 상록구 항가울로 422,37.31460535,126.84940423,0314128811
홈플러스(주)안산선부점,홈플러스,HYPERMARKET,경기도 안산시 단원구 삼일로 316,37.33096910,126.81468337,031-400-8000
NC고잔점,,HYPERMARKET,경기도 안산시 단원구 광덕대로 194,37.31106623,126.83313219,0314052001
트레이더스 홀세일클럽 안산점,트레이더스,HYPERMARKET,경기도 안산시 단원구 중앙대로 397,37.32842916,126.78705975,02-380-9422
롯데쇼핑(주) 안산점,,HYPERMARKET,경기도 안산시 단원구 고잔1길 12,37.31517440,126.83661897,031-412-1085
다농마트,,HYPERMARKET,경기도 안산시 상록구 예술광장로 1,37.32554398,126.84611822,031-410-6666
홈플러스(주)안산고잔점,홈플러스,HYPERMARKET,경기도 안산시 단원구 광덕대로 175,37.30909209,126.83102639,031-445-2080
홈플러스(주) 킨텍스점,홈플러스,HYPERMARKET,경기도 고양시 일산서구 호수로 817,37.66513829,126.75358221,031-932-1558
레이킨스몰,,HYPERMARKET,경기도 고양시 일산서구 호수로 817,37.66513829,126.75358221,0319121170
홈플러스(주) 고양터미널점,홈플러스,HYPERMARKET,경기도 고양시 일산동구 중앙로 1036-0,37.64044711,126.79178280,031-960-8264
홈플러스(주)익스프레스 탄현점,홈플러스,HYPERMARKET,경기도 고양시 일산서구 일현로 123,37.69514991,126.76748218,031-916-8545
홈플러스(주) 익스프레스 탄현2점,홈플러스,HYPERMARKET,경기도 고양시 일산서구 산현로17번길 9,37.68737304,126.76544420,031-917-8545
롯데쇼핑(주) 롯데슈퍼일산점,롯데슈퍼,HYPERMARKET,경기도 고양시 일산동구 고봉로 250,37.67931354,126.78063319,031-976-5600
이마트 풍산점,,HYPERMARKET,경기도 고양시 일산동구 무궁화로 237,37.67111915,126.78919874,02-380-9414
(주)이마트에브리데이 탄현역점,이마트 에브리데이,HYPERMARKET,경기도 고양시 일산서구 일현로 97-11 (탄현동,37.69147483,126.76482866,031-724-7081
홈플러스(주) 익스프레스 고양토당점,홈플러스,HYPERMARKET,경기도 고양시 덕양구 지도로35번길 12-3,37.61806937,126.82564085,031-978-8560
이케아 고양점,,HYPERMARKET,경기도 고양시 덕양구 권율대로 420 (도내동,37.62678647,126.86522578,02-310-8700
e-편한세상 시티 삼송(World Avenue),,HYPERMARKET,경기도 고양시 덕양구 동송로 33,37.64682507,126.89856002,031-782-3752
웨스턴돔,,HYPERMARKET,경기도 고양시일산동구 장항동,37.65310856,126.77406914,031 9328408
롯데쇼핑(주) 롯데백화점 일산점,,HYPERMARKET,경기도 고양시 일산동구 중앙로 1283 (장항동,37.65791440,126.77407878,031-909-2714
홈플러스(주) 일산점,홈플러스,HYPERMARKET,경기도 고양시 일산동구 중앙로1275번길 64,37.65625956,126.77095435,031-926-8035
(주)이마트 화정점,,HYPERMARKET,경기도 고양시 덕양구 백양로 79 (화정동,37.62988107,126.83550316,0319951052
코스트코 홀세일 일산점,코스트코,HYPERMARKET,경기도 고양시일산동구 백석동 1312번지,37.63807462,126.79064863,031-904-3300
롯데쇼핑(주) 롯데마트 고양점,롯데마트,HYPERMARKET,경기도 고양시 덕양구 충장로 150,37.62239635,126.83827429,031-930-7008
현대백화점 킨텍스점,,HYPERMARKET,경기도 고양시 일산서구 호수로 817,37.66513829,126.75358221,031 822 2233
대우로얄마트,,HYPERMARKET,경기도 고양시일산동구 장항동,37.64611327,126.78144155,905-4051
그랜드백화점일산점,,HYPERMARKET,경기도 고양시일산서구 주엽동,37.66821671,126.76324938,917-0144
롯데쇼핑(주) 롯데마트 주엽점,롯데마트,HYPERMARKET,경기도 고양시 일산서구 중앙로 1496 (주엽동,37.67053818,126.75745020,"910-3312,3315,3323"
대우로얄마트,,HYPERMARKET,경기도 고양시 일산동구 중앙로 1129 (장항동,37.64611327,126.78144155,031-905-4501
롯데쇼핑(주) 롯데마트 화정점,롯데마트,HYPERMARKET,경기도 고양시 덕양구 화중로 66,37.63016750,126.83321979,"947-2500, 930-2011"
(주)이마트에브리데이 일산2호점,이마트 에브리데이,HYPERMARKET,경기도 고양시 일산서구 일청로 46,37.68493772,126.77497979,
홈플러스테스코 일산점,홈플러스,HYPERMARKET,경기도 고양시일산동구 장항동 755번지,37.65625956,126.77095435,0319069100
홈플러스(주) 야탑점,홈플러스,HYPERMARKET,경기도 성남시 분당구 성남대로925번길 16,37.41027949,127.12943883,031-705-2080
롯데백화점 분당점,,HYPERMARKET,경기도 성남시 분당구 황새울로200번길 45 (수내동,37.37564183,127.11640526,031-738-2500
현대백화점 판교점,,HYPERMARKET,경기도 성남시 분당구 판교역로146번길 20,37.38995880,127.11413888,070-7204-9702
(주)이마트분당점,,HYPERMARKET,경기도 성남시 분당구 불정로 134,37.35599262,127.12190142,031-710-1234
홈플러스(주) 익스프레스 분당동판교점,홈플러스,HYPERMARKET,경기도 성남시 분당구 동판교로 59,37.38555598,127.11712096,031-8016-8543
롯데마트 판교점,롯데마트,HYPERMARKET,경기도 성남시 분당구 대왕판교로606번길 58,37.39270506,127.11575973,02-2145-8000
홈플러스(주) 익스프레스 분당정자점,홈플러스,HYPERMARKET,경기도 성남시 분당구 내정로 58 (정자동,37.36256608,127.11730684,031-717-8531
홈플러스(주) 익스프레스 서현점,홈플러스,HYPERMARKET,경기도 성남시 분당구 불정로 382,37.37136226,127.13927453,031-781-8547
홈플러스(주) 익스프레스 푸른마을점,홈플러스,HYPERMARKET,경기도 성남시 분당구 불정로 255,37.36411825,127.12850520,031-726-8546
NC백화점 야탑점,,HYPERMARKET,경기도 성남시 분당구 야탑로81번길 11 (야탑동,37.40760113,127.12941058,031-780-3502
홈플러스(주) 익스프레스 수진점,홈플러스,HYPERMARKET,경기도 성남시 수정구 수정로 140,37.43902325,127.13777957,031-723-8545
홈플러스(주) 익스프레스 분당점,홈플러스,HYPERMARKET,경기도 성남시 분당구 장안로 39,37.36763781,127.14557184,031-701-8549
(주)이마트분당점,,HYPERMARKET,경기도 성남시 분당구 불정로 134,37.35599262,127.12190142,031-710-1052
테마폴리스 지하2층점,,HYPERMARKET,경기도 성남시 분당구 성남대로925번길 16,37.41027949,127.12943883,031-725-0713
테마폴리스지하1층점,,HYPERMARKET,경기도 성남시 분당구 성남대로925번길 16,37.41027949,127.12943883,003107250131
"테마폴리스 지상1,2층",,HYPERMARKET,경기도 성남시 분당구 성남대로925번길 16 (야탑동,37.41027949,127.12943883,031-702-5574
홈플러스(주) 분당오리점,홈플러스,HYPERMARKET,경기도 성남시 분당구 탄천상로151번길 20,37.33722261,127.10908075,031-884-2080
(주)이마트 성남점,,HYPERMARKET,경기도 성남시 수정구 수정로 201,37.44146100,127.14351347,031-8023-1200
롯데프레시 분당이매점,롯데프레시,HYPERMARKET,경기도 성남시 분당구 양현로94번길 15,37.38862808,127.12801305,031-707-5602
GS수퍼마켓 분당시범단지점,,HYPERMARKET,경기도 성남시 분당구 중앙공원로31번길 42 (서현동,37.38027221,127.12760004,031-781-2141
GS수퍼마켓 미래점,,HYPERMARKET,경기도 성남시 분당구 불정로376번길 37 (서현동,37.36884245,127.14150730,031-701-1913
롯데쇼핑(주)롯데슈퍼수진점(Mareket999),롯데슈퍼,HYPERMARKET,경기도 성남시 수정구 수진2동 4518번지,37.43144786,127.13168504,031-752-5601
롯데쇼핑(주) 롯데마트 시흥점,롯데마트,HYPERMARKET,경기도 시흥시 비둘기공원로 28,37.44023532,126.79404971,031 435 7500
성담스퀘어,,HYPERMARKET,경기도 시흥시 정왕대로 210,37.34323271,126.73877517,0313655050
롯데마켓 999 시흥정왕역점,,HYPERMARKET,경기도 시흥시 오동마을로 14,37.34988468,126.74518800,031-433-3859
롯데쇼핑(주) 롯데마트 시흥배곧점,롯데마트,HYPERMARKET,경기도 시흥시 서울대학로278번길 67 (정왕동,37.36622615,126.73315798,02-2145-8487
홈플러스(주)시화점,홈플러스,HYPERMARKET,경기도 시흥시 희망공원로 269,37.34246120,126.72717369,031 434 7684
롯데쇼핑(주) 롯데마트 시화점,롯데마트,HYPERMARKET,경기도 시흥시 마유로238번길 26,37.33413074,126.73219421,031 496 7722
스틸랜드 관리단,,HYPERMARKET,경기도 시흥시 오이도로 21,37.34174553,126.70215950,031-8041-4500
파크에비뉴,,HYPERMARKET,서울특별시 광진구 광나루로 369,37.54563872,127.07319553,02-466-6767
(주)이마트에브리데이 중곡동점,이마트 에브리데이,HYPERMARKET,서울특별시 광진구 긴고랑로11길 11,37.56112086,127.08342319,02-463-1903
(주)지에스리테일GS수퍼 광진화양점,,HYPERMARKET,서울특별시 광진구 능동로13길 39,37.54070292,127.07200868,02-469-1333
홈플러스익스프레스 중곡2점,홈플러스,HYPERMARKET,서울특별시 광진구 용마산로 10,37.55174762,127.09093078,02-3437-8546
홈플러스(주)익스프레스 중곡점,홈플러스,HYPERMARKET,서울특별시 광진구 능동로 314,37.55482818,127.08214164,024478545
롯데쇼핑(주) 롯데마트맥스 금천점,롯데마트,HYPERMARKET,서울특별시 금천구 두산로 71,37.46778667,126.89780495,028092500
테크노-마트21,,HYPERMARKET,서울특별시 광진구 광나루로56길 85,37.53289891,127.09787546,02-3424-0323
롯데쇼핑(주)롯데마트 강변점,롯데마트,HYPERMARKET,서울특별시 광진구 광나루로56길 85,37.53289891,127.09787546,02-3424-2500
(주)이마트 자양점,,HYPERMARKET,서울특별시 광진구 아차산로 272,37.53500273,127.07474066,02-6742-1234
롯데백화점 건대스타시티점,,HYPERMARKET,서울특별시 광진구 능동로 92,37.53598834,127.07324521,0002 22182802
홈플러스(주)익스프레스미아점,홈플러스,HYPERMARKET,서울특별시 강북구 도봉로 172,37.62142927,127.02944606,02-980-8547
(주)이마트에브리데이 상도동점,이마트 에브리데이,HYPERMARKET,서울특별시 동작구 상도로31길 19,37.50320119,126.94592089,02-823-3651
홈플러스(주) 동대문점,홈플러스,HYPERMARKET,서울특별시 동대문구 천호대로 133,37.57171428,127.04089490,0221738121
홈플러스(주) 금천점,홈플러스,HYPERMARKET,서울특별시 금천구 시흥대로 391,37.46587735,126.89899018,02  890 8125
홈플러스(주)익스프레스 공릉점,홈플러스,HYPERMARKET,서울특별시 노원구 동일로 1101,37.62535136,127.07338200,02-3459-8000
(주)홈플러스 대방점,홈플러스,HYPERMARKET,서울특별시 동작구 노량진로 4,37.50959512,126.92815693,8138545
홈플러스 익스프레스 상도2점,홈플러스,HYPERMARKET,서울특별시 동작구 만양로 26,37.50436480,126.95187126,02-816-8546
홈플러스 익스프레스 상도3점,홈플러스,HYPERMARKET,서울특별시 동작구 양녕로 170,37.49402093,126.94567630,3280-8545
롯데백화점 청량리역사점,,HYPERMARKET,서울특별시 동대문구 왕산로 214,37.57818205,127.04909909,0237072903
롯데쇼핑(주)롯데마트 청량리점,롯데마트,HYPERMARKET,서울특별시 동대문구 왕산로 214,37.57818205,127.04909909,02-3706-4710
롯데쇼핑(주)롯데슈퍼화곡점,롯데슈퍼,HYPERMARKET,서울특별시 강서구 강서로 43,37.52882248,126.84862631,000226055602
(주)이마트에브리데이 화곡동점,이마트 에브리데이,HYPERMARKET,서울특별시 강서구 화곡로 274 (화곡동,37.54617540,126.84961109,000222813651
롯데쇼핑(주)롯데슈퍼화곡3동점,롯데슈퍼,HYPERMARKET,서울특별시 강서구 강서로 179,37.53954867,126.84135216,000226915601
(주) 이랜드리테일 강서점,,HYPERMARKET,서울특별시 강서구 강서로56길 17,37.55716643,126.84243773,2667-9000
롯데쇼핑(주)롯데슈퍼개화산점,롯데슈퍼,HYPERMARKET,서울특별시 양천로6길 15,37.56920280,126.80981156,000226645606
홈플러스(주) 익스프레스 화곡점,홈플러스,HYPERMARKET,서울특별시 강서구 화곡로 153,37.53866651,126.84085571,02-2065-8534
베라체캠퍼스 에비뉴,,HYPERMARKET,서울특별시 동대문구 이문로 37,37.58802387,127.05816442,02-957-2116
홈플러스(주) 강서점,홈플러스,HYPERMARKET,서울특별시 강서구 화곡로 398,37.55561161,126.85710467,000226608121
홈플러스 익스프레스 서울회기점,홈플러스,HYPERMARKET,서울특별시 동대문구 경희대로 20,37.59048294,127.05497355,029598545
롯데쇼핑(주)롯데슈퍼 우장산점,롯데슈퍼,HYPERMARKET,서울특별시 강서구 강서로 267,37.54678479,126.83800817,000220645601
이마트에브리데이 답십리점,이마트 에브리데이,HYPERMARKET,서울특별시 동대문구 고미술로 49,37.56477451,127.05539842,000222467292
노브랜드 동대문 장안점,노브랜드,HYPERMARKET,서울특별시 동대문구 한천로 42,37.56347666,127.06428910,000269082123
롯데쇼핑(주)롯데슈퍼 방화점,롯데슈퍼,HYPERMARKET,서울특별시 강서구 방화대로34길 83,37.56823180,126.82292391,000226635601
㈜지에스리테일 GS수퍼 강북미아점,,HYPERMARKET,서울특별시 강북구 삼양로27길 35-21,37.61515867,127.02104385,6933-8701
(주)지에스리테일 염창점,,HYPERMARKET,서울특별시 강서구 양천로 687,37.54786559,126.87478117,02-3665-7255
롯데마트 중계점,롯데마트,HYPERMARKET,서울특별시 노원구 노원로 330 (중계동,37.64450779,127.07238417,0220922500
롯데백화점 노원점,,HYPERMARKET,서울특별시 노원구 동일로 1414,37.65235738,127.06318710,02950 2500
건영옴니백화점,,HYPERMARKET,서울특별시 노원구 중계동 506번지 1 호,37.63603806,127.06686334,02 9719000
(주)지에스리테일 GS수퍼상계점,,HYPERMARKET,서울특별시 노원구 한글비석로 471,37.66133271,127.06767447,2091-0011
롯데쇼핑(주) 롯데슈퍼공릉점,롯데슈퍼,HYPERMARKET,서울특별시 노원구 공릉로 144 (공릉동,37.61985933,127.08165068,02-971-5601
(주)이마트에브리데이 창동점,이마트 에브리데이,HYPERMARKET,서울특별시 도봉구 도봉로104길 53,37.64069464,127.03719817,903-0900
홈플러스(주) 가양점,홈플러스,HYPERMARKET,서울특별시 강서구 양천로 431 (가양동,37.56147318,126.85219395,02-2063-2080
누죤,,HYPERMARKET,서울특별시 중구 을지로45길 62,37.56439852,127.01487457,02-6366-3056
홈플러스익스프레스 신당점,홈플러스,HYPERMARKET,서울특별시 중구 다산로 222,37.56005091,127.01770211,02-2236-8543
지에스수퍼마켓 중구만리점,,HYPERMARKET,서울특별시 중구 만리재로 175,37.55142002,126.96550798,02-2006-3215
롯데쇼핑(주)롯데마트 제타플렉스 서울역점,롯데마트,HYPERMARKET,서울특별시 중구 청파로 426,37.55540332,126.97168461,02-390-2521
주식회사 이마트 청계천점,,HYPERMARKET,서울특별시 중구 청계천로 400-0,37.56818198,127.02353805,02-2290-1234
(주)지에스리테일 잠실파크리오점,,HYPERMARKET,서울특별시 송파구 올림픽로 435 (신천동,37.51773395,127.10826241,0221353211
(주)지에스리테일 송파가락점,,HYPERMARKET,서울특별시 송파구 오금로46길 49,37.49085511,127.13513620,024014600
(주)지에스리테일 송파2점,,HYPERMARKET,서울특별시 송파구 오금로32길 32,37.50077851,127.12088891,024132252
홈플러스(주)익스프레스 숭인점,홈플러스,HYPERMARKET,서울특별시 종로구 종로 347,37.57105582,127.01828163,02-743-8546
효성주얼리시티,,HYPERMARKET,서울특별시 종로구 종로 183 (인의동,37.56868684,127.00076889,02 7435390
롯데하이마트 월드타워점,,HYPERMARKET,서울특별시 송파구 올림픽로 300-0,37.51029770,127.10554436,02-2050-5298
(주)지에스리테일 잠실점,,HYPERMARKET,서울특별시 송파구 올림픽로 203,37.50969243,127.09550685,024233774
롯데월드몰,,HYPERMARKET,서울특별시 송파구 올림픽로 300,37.51029770,127.10554436,02-411-5100
롯데백화점 에비뉴엘 월드타워점,,HYPERMARKET,서울특별시 송파구 신천동 29번지,37.51029770,127.10554436,02-2146-2181
롯데쇼핑(주) 롯데마트 월드타워점,롯데마트,HYPERMARKET,서울특별시 송파구 올림픽로 300,37.51029770,127.10554436,02-2145-8494
롯데쇼핑(주)롯데슈퍼 방배점,롯데슈퍼,HYPERMARKET,서울특별시 서초구 방배중앙로 198,37.49410135,126.98774262,025345601
롯데슈퍼 방배2점,롯데슈퍼,HYPERMARKET,서울특별시 방배로33길 29,37.48846322,126.99140489,02-536-0004
뉴코아백화점,,HYPERMARKET,서울특별시 서초구 잠원로 37-6 (잠원동,37.50628597,127.00705265,530-5802
아크로비스타 아케이드,,HYPERMARKET,서울특별시 서초구 서초중앙로 188,37.49539468,127.01541721,02-597-2222
하이브랜드,,HYPERMARKET,서울특별시 서초구 매헌로 16,37.46058651,127.03911804,02-523-0081
코스트코코리아,코스트코,HYPERMARKET,서울특별시 서초구 양재대로 159,37.45921770,127.03820304,1899 9900
롯데쇼핑(주) 롯데마트 서초점,롯데마트,HYPERMARKET,서울특별시 서초구 서초대로38길 12 (서초동,37.48751603,127.00786611,02-2145-8000
(주)이마트 양재점,,HYPERMARKET,서울특별시 서초구 매헌로 16 (양재동,37.46058651,127.03911804,0221551052
서초쇼핑,,HYPERMARKET,서울특별시 서초구 고무래로 90-7,37.49714412,127.01954599,02-536-8480
신세계백화점 강남점,,HYPERMARKET,서울특별시 서초구 신반포로 176,37.50156024,127.00572298,02-3479-1005
프리마 쇼핑센타,,HYPERMARKET,서울특별시 송파구 올림픽로4길 40,37.50406132,127.07525022,423-4751
홈플러스(주)익스프레스 잠실점,홈플러스,HYPERMARKET,서울특별시 송파구 석촌호수로 133,37.50487003,127.09389031,024188545
홈플러스(주) 익스프레스 송파점,홈플러스,HYPERMARKET,서울특별시 송파구 가락로28길 7,37.50358568,127.11885942,000234318545
송파쇼핑센타,,HYPERMARKET,서울특별시 송파구 마천로 315,37.49237685,127.15307349,02 4310611
한화 송파지점,,HYPERMARKET,서울특별시 송파구 가락로 183,37.50226375,127.11665186,024166006
롯데캐슬플라자,,HYPERMARKET,서울특별시 송파구 올림픽로 269,37.51165093,127.10284592,000221462003
홈플러스(주)잠실점,홈플러스,HYPERMARKET,서울특별시 송파구 올림픽로35가길 16,37.51345332,127.10514423,0234688122
롯데하이마트잠실점,,HYPERMARKET,서울특별시 송파구 올림픽로 240,37.50848298,127.10004967,02-2050-5001
(주)지에스리테일 송파점,,HYPERMARKET,서울특별시 송파구 동남로 189 (가락동,37.49273727,127.13023106,02  34016251
(주)지에스리테일 방이점,,HYPERMARKET,서울특별시 송파구 오금로31가길 20 (방이동,37.50473709,127.12628211,024185853
롯데쇼핑(주)롯데마트 제타플렉스 잠실점,롯데마트,HYPERMARKET,서울특별시 송파구 올림픽로 240,37.50848298,127.10004967,024118411
롯데백화점 잠실점,,HYPERMARKET,서울특별시 송파구 올림픽로 240,37.50848298,127.10004967,024115551~4
롯데쇼핑(주)롯데마트 송파점,롯데마트,HYPERMARKET,서울특별시 송파구 중대로 80,37.48893256,127.11986350,0220067710
갤러리아팰리스 아케이드,,HYPERMARKET,서울특별시 송파구 올림픽로 212,37.50830017,127.09602889,02  21454942
롯데쇼핑(주)롯데슈퍼신천점,롯데슈퍼,HYPERMARKET,서울특별시 송파구 올림픽로 111,37.50934471,127.08512900,2290-5853
롯데쇼핑(주)롯데슈퍼잠실3동점,롯데슈퍼,HYPERMARKET,서울특별시 송파구 석촌호수로 61,37.50783814,127.08833641,2290-5853
홈플러스(주)익스프레스 거여점,홈플러스,HYPERMARKET,서울특별시 오금로 512,37.48988377,127.14765067,000230128545
롯데쇼핑(주)롯데슈퍼석촌점,롯데슈퍼,HYPERMARKET,서울특별시 송파구 백제고분로34길 3,37.49938240,127.10101564,2290-5853
농협하나로마트방이역점,하나로마트,HYPERMARKET,서울특별시 송파구 양재대로72길 5,37.50735768,127.12977054,02  400 2007
롯데쇼핑(주)롯데슈퍼방이점,롯데슈퍼,HYPERMARKET,서울특별시 송파구 올림픽로32길 20,37.51138559,127.11122133,3431-5602
(주)이마트에브리데이 가락동점,이마트 에브리데이,HYPERMARKET,서울특별시 송파구 중대로9길 35,37.49350730,127.12041080,02-848-3651
롯데쇼핑(주)롯데슈퍼송파점,롯데슈퍼,HYPERMARKET,서울특별시 송파구 가락로 183,37.50226375,127.11665186,422-9003
롯데쇼핑(주)롯데슈퍼풍납점,롯데슈퍼,HYPERMARKET,서울특별시 송파구 강동대로9길 20,37.52515181,127.11913355,2290-5853
홈플러스(주)익스프레스 풍납점,홈플러스,HYPERMARKET,서울특별시 송파구 올림픽로51길 52,37.53063286,127.12032604,000204748542
롯데쇼핑(주) 롯데마트 포항점,롯데마트,HYPERMARKET,경상북도 포항시 남구 지곡로 237,36.02452881,129.32702127,054 222 2500
홈플러스(주)죽도점,홈플러스,HYPERMARKET,경상북도 포항시 북구 중흥로 328,36.02789315,129.36740040,054 288 8125
홈플러스(주)포항점,홈플러스,HYPERMARKET,경상북도 포항시 남구 중흥로 77,36.00974187,129.35120367,054-559-8014
신포항농협 하나로마트,하나로마트,HYPERMARKET,경상북도 포항시 북구 청하면 청하로 203,36.19450302,129.34125713,0542324172
서포항농협 하나로마트 기동점,하나로마트,HYPERMARKET,경상북도 포항시 북구 기계면 기계로57번길 6,36.06662860,129.21203914,0542432012
구룡포농협 하나로마트,하나로마트,HYPERMARKET,경상북도 포항시 남구 구룡포읍 구룡포길 76-6,35.98732035,129.55671065,0542846311
(주)이마트에브리데이 연일점,이마트 에브리데이,HYPERMARKET,경상북도 포항시 남구 연일읍 유강길 17,36.00217807,129.32097717,054-283-4664
(주)지에스리테일 포항환호점,,HYPERMARKET,경상북도 포항시 북구 삼호로 422,36.06578932,129.39654116,02-2006-2156
롯데백화점 포항점,,HYPERMARKET,경상북도 포항시 북구 학산로 62,36.04665982,129.37180260,054 230 1000
홈플러스(주),홈플러스,HYPERMARKET,경기도 안산시 단원구 광덕대로 175,37.30909209,126.83102639,031-445-2080
일등마트,,HYPERMARKET,경상남도 김해시 활천로267번길 31,35.24266483,128.91033003,055-323-0085
THE HYUNDAI SEOUL,,HYPERMARKET,서울특별시 영등포구 여의대로 108,37.52324922,126.93039130,02-3277-0021
롯데쇼핑(주) 롯데마트 연수점,롯데마트,HYPERMARKET,인천광역시 연수구 청능대로 87,37.41227512,126.67723887,032-810-2525
홈마트,,HYPERMARKET,충청북도 충주시 대소원면 기업도시로 26,36.99846284,127.83730102,
GS THE FRESH 신길사러가점,,HYPERMARKET,서울특별시 영등포구 신길로 162,37.50387783,126.91363513,02-2006-2676
롯데슈핑(주)롯데슈퍼 삼천포점,롯데슈퍼,HYPERMARKET,경상남도 사천시 주공로 41,34.93899945,128.08848243,055-835-8062
롯데프레시 홍은점,롯데프레시,HYPERMARKET,서울특별시 서대문구 가좌로 99,37.57878976,126.92862272,02-373-5601
롯데슈퍼 창천점,롯데슈퍼,HYPERMARKET,서울특별시 서대문구 신촌로 13,37.55572598,126.93072221,02-338-5601
GS THE FRESH 사하괴정점,,HYPERMARKET,부산광역시 사하구 낙동대로233번길 35,35.09478698,128.99445775,051-203-5494
롯데쇼핑(주)롯데슈퍼 인하대점,롯데슈퍼,HYPERMARKET,인천광역시 미추홀구 인하로 107,37.44768745,126.66223577,872-5601
지에스리테일(수원센트럴점),,HYPERMARKET,경기도 수원시 팔달구 세지로 211 (인계동,37.26760161,127.02479067,02-2006-2678
지에스더프레시(GS THE FRESH) 수원한일타운점,,HYPERMARKET,경기도 수원시 장안구 경수대로976번길 22 (조원동,37.30268932,127.01053383,02-2006-2678
GS THE FRESH 울산전하점,,HYPERMARKET,울산광역시 동구 바드래길 98,35.51345350,129.42902262,
느티나무마트,,HYPERMARKET,경기도 용인시 수지구 상현동 166-8,37.30303176,127.07661477,031-265-3555
롯데슈퍼(주) 롯데슈퍼 합천점,롯데슈퍼,HYPERMARKET,경상남도 합천군 합천읍 충효로 39,35.56087267,128.16266973,055-931-5601
GS THE FRESH 중랑망우점,,HYPERMARKET,서울특별시 중랑구 양원역로 18,37.59942670,127.11138194,
GS THE FRESH 안동강변점,,HYPERMARKET,경상북도 안동시 중평길 107-27,36.55280541,128.75348737,
